Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.53277846,88.31844804,91.39837283,94.81920241,95.4698954,96.40136174,99.36931291,99.08951147,99.40878897
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.9,100,99.9,100,100,100,100,100
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,48,50.5,53,55.3,57.6,59.7,61.8,63.2,66
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.5,64.5,61.7,66,70.4,64.3,68,67.9,74.2
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.1,58.2,62.9,65.8,69.4,72.9,76.3,76,81.3
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.7,20.3,23.4,26.1,22.7,26.3,27.5,29.4,35.5
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.4,96,96.8,97,97.4,99.7,97.9,100,98.3
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
"Somalia, Fed. Rep.",SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,51.2,51.1,52.1,50.7,49.2,49.9,49.3,48.9,50.3
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.9,100,100,99.8,100,100,100,100
Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.34340266,43.92947423,43.69661063,46.59412221,47.1016224,48.25085173,50.25017323,51.1489934,53.00748173
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.8,5.3,4.2,6.3,6.8,7.3,7.7,8.4,5.4
Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,39.19965002,43.83016514,43.76281946,46.41667524,47.19741682,48.54503895,50.65664486,51.58737758,53.2563309
Small states,SST,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.68139289,88.84867134,90.15502785,90.96473354,92.09192228,93.11959458,93.74681794,93.85222364,94.79996104
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.3,69.4,74.3,71,75.1,76.8,78.5,78,81.3
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,95,95.8,96.6,97.4,97.9,98.4,98.8,99,99.6
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.1,63.4,73.5,74,77,80,82.9,82.3,86.4
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,90,89.8,89.6,86,89.2,89,88.8,89,88.4
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,99.4,100,99.9,100
Chad,TCD,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.7,9.2,10.9,10.1,8.4,10.9,11.3,11.7,12
East Asia & Pacific (IDA & IBRD countries),TEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.33504701,97.40263924,98.11218937,98.05122975,98.26479012,98.15217125,98.5259378,98.56874684,98.74744241
Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.33244392,99.65750373,99.92821777,99.94156199,99.90697736,99.95209896,99.97640377,99.995446,100
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.7,46.8,48,50,52.5,54.1,55.7,57.2,59.2
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6,99.9,99.9,99.8,99.9,100,100,99.9,100
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,98,99.3,99.3,99.3,99.4,99.5,99.6,100,100
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,99.9,100,100,100,100
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.23239205,97.42808935,97.66334028,97.70788479,97.95220215,98.10645325,98.23380836,98.54487992,98.38524912
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.3,76.5,79.5,85.2,90.6,96,100,99.7,100
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.77991064,94.66885851,95.59381365,94.47157482,95.61354565,95.88885617,96.068126,95.45169819,96.05749468
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,97,98.2,99,98.4,99.9,100,100,100
South Asia (IDA & IBRD),TSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.53277846,88.31844804,91.39837283,94.81920241,95.4698954,96.40136174,99.36931291,99.08951147,99.40878897
Sub-Saharan Africa (IDA & IBRD countries),TSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,39.19965002,43.83016514,43.76281946,46.41667524,47.19741682,48.54503895,50.65664486,51.58737758,53.2563309
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,98.7
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,100,100,99.8,100,99.9,99.9,100,100
Turkiye,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1,97.3,98.7,99,99.7,99.4,99.7,100,100
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,26.2,32.8,32.1,34.9,37.7,39.9,42.7,45.8,48.3
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.5,26.7,32.4,41.9,41.3,42.1,45.2,47.1,51.5
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.99840683,99.03455389,99.16088789,99.17968588,99.27720182,99.21766388,99.43570231,99.50892894,99.42868247
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,99.7,99.8,99.8,99.9,100,100,100,100
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.9,100,100,100,100,99.9,100,100
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4,99.7,100,100,100,100,100,100,100
"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.4,99.2,99.9,99.8,99.9,100,100,100
British Virgin Islands,VGB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Virgin Islands (U.S.),VIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Viet Nam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3,99.2,100,100,99.4,99.8,100,100,99.8
Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,52.3,57.8,62.8,61.6,64.5,67.3,70,71.6,61.6
World,WLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.92426297,88.10477258,88.93208827,89.79773181,90.10876877,90.39608828,91.33464735,91.2892451,91.60013736
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.2,98.9,96.8,99.8,99.2,100,98.3,98.3,100
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,
"Yemen, Rep.",YEM,Access to electricity (% of population),EG.ELC.ACCS.ZS,67.4,68.9,79.2,62,72.8,73.9,74.9,76,83.6
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.3,83.9,84.4,84.7,85,90,89.3,86.5,87.7
Zambia,ZMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,31.1,35.4,40.3,40.2,43,44.6,46.7,47.8,51.1
Zimbabwe,ZWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,33.7,42.5,44,45.4,46.7,52.7,49,50.1,62
